Version,ModelName,Sector,ForYear,ForMonth,Accuracy,Sensitivity,Specificity,Precision,Top10SecurityIds
18:49.9,AdaBoost,Information Technology,2013,8,53.731343,54.237288,42.666667,47.761194,"114,179,420,679,775,798,596,725,689,10,"
18:55.0,AdaBoost,Information Technology,2013,9,52.985075,49.275362,52.307692,54.83871,"678,519,821,840,475,567,725,691,112,113,"
19:00.1,AdaBoost,Information Technology,2013,10,45.522388,47.222222,54.83871,49.275362,"114,178,26,426,430,433,44,537,821,833,"
19:05.4,AdaBoost,Information Technology,2013,11,51.492537,50.769231,47.826087,50,"26,3,430,523,537,821,113,114,119,148,"
19:32.2,AdaBoost,Consumer Discretionary,2004,12,46.610169,48.275862,46.666667,45.901639,"186,262,501,777,130,135,142,171,175,201,"
19:36.7,AdaBoost,Consumer Discretionary,2005,1,56.666667,56.363636,47.692308,52.542373,"358,566,605,853,212,287,130,135,142,171,"
19:41.1,AdaBoost,Consumer Discretionary,2005,2,50,52.542373,50.819672,49.206349,"106,345,379,553,130,135,142,171,175,201,"
19:45.4,AdaBoost,Consumer Discretionary,2005,3,44.166667,45.762712,44.262295,43.548387,"211,220,244,587,693,130,135,142,175,186,"
19:49.7,AdaBoost,Consumer Discretionary,2005,4,60,61.904762,68.421053,61.904762,"434,458,553,566,605,607,645,682,72,82,"
19:53.8,AdaBoost,Consumer Discretionary,2005,5,59.166667,62.295082,64.40678,59.375,"487,186,211,296,437,521,703,806,852,520,"
19:58.3,AdaBoost,Consumer Discretionary,2005,6,59.166667,60.714286,53.125,55.737705,"205,296,238,130,135,171,175,186,187,201,"
20:02.9,AdaBoost,Consumer Discretionary,2005,7,45.833333,45.762712,44.262295,45,"244,266,82,693,130,135,142,171,175,201,"
20:07.3,AdaBoost,Consumer Discretionary,2005,8,43.801653,42.372881,40.322581,42.372881,"205,211,262,266,72,120,130,135,142,171,"
20:12.1,AdaBoost,Consumer Discretionary,2005,9,45.081967,45.3125,50,47.540984,"56,238,688,120,130,135,142,171,175,206,"
20:16.7,AdaBoost,Consumer Discretionary,2005,10,57.377049,54.716981,42.028986,50.877193,"130,262,508,52,731,750,135,142,171,186,"
20:21.1,AdaBoost,Consumer Discretionary,2005,11,56.557377,54.385965,47.692308,53.448276,"130,186,501,731,806,858,135,142,171,175,"
20:25.6,AdaBoost,Consumer Discretionary,2005,12,45.454545,47.272727,39.393939,41.269841,"187,201,262,56,58,637,212,847,130,135,"
20:30.2,AdaBoost,Consumer Discretionary,2006,1,52.892562,50.877193,45.3125,50,"325,458,520,587,130,135,142,171,175,201,"
20:34.7,AdaBoost,Consumer Discretionary,2006,2,65.853659,65.517241,58.461538,63.333333,"809,130,244,56,704,731,135,142,144,171,"
20:39.0,AdaBoost,Consumer Discretionary,2006,3,49.593496,48.214286,40.298507,45,"328,502,645,120,521,718,142,130,171,175,"
20:43.6,AdaBoost,Consumer Discretionary,2006,4,37.398374,35,33.333333,35.59322,"135,358,501,502,531,130,142,144,171,175,"
20:48.1,AdaBoost,Consumer Discretionary,2006,5,46.341463,45.614035,39.393939,42.622951,"106,120,211,296,56,693,487,130,135,142,"
20:52.7,AdaBoost,Consumer Discretionary,2006,6,43.902439,43.076923,48.275862,46.666667,"120,211,52,566,617,85,645,266,697,130,"
20:57.0,AdaBoost,Consumer Discretionary,2006,7,52.845528,48.214286,40.298507,48.214286,"554,566,756,521,543,130,135,171,175,186,"
21:01.5,AdaBoost,Consumer Discretionary,2006,8,58.536585,62.903226,63.934426,58.208955,"142,217,244,266,276,328,443,615,712,777,"
21:06.1,AdaBoost,Consumer Discretionary,2006,9,35.714286,35.087719,28.985507,31.25,"211,525,566,756,853,543,649,222,130,142,"
21:10.4,AdaBoost,Consumer Discretionary,2006,10,52.380952,51.612903,50,51.612903,"266,296,379,525,847,645,615,206,437,106,"
21:15.2,AdaBoost,Consumer Discretionary,2006,11,40.15748,40.983607,37.878788,38.461538,"175,276,208,809,106,120,130,135,171,186,"
21:19.9,AdaBoost,Consumer Discretionary,2006,12,60.15625,58.064516,54.545455,59.016393,"296,358,531,542,607,777,85,465,130,171,"
21:24.4,AdaBoost,Consumer Discretionary,2007,1,52.34375,53.333333,47.058824,49.230769,"211,379,554,607,693,106,120,130,142,171,"
21:29.2,AdaBoost,Consumer Discretionary,2007,2,56.25,53.225806,50,55,"171,265,387,414,566,170,120,130,133,175,"
21:33.7,AdaBoost,Consumer Discretionary,2007,3,50.387597,51.612903,47.761194,48.484848,"132,211,250,400,587,85,647,170,358,120,"
21:38.2,AdaBoost,Consumer Discretionary,2007,4,41.860465,43.283582,46.774194,43.939394,"205,220,250,414,434,657,726,358,130,135,"
21:42.8,AdaBoost,Consumer Discretionary,2007,5,48.062016,47.761194,51.612903,50,"217,553,724,85,238,364,693,106,171,201,"
21:47.6,AdaBoost,Consumer Discretionary,2007,6,44.186047,49.090909,36.486486,38.028169,"132,414,458,542,682,809,858,130,142,144,"
21:52.4,AdaBoost,Consumer Discretionary,2007,7,55.384615,59.322034,49.295775,50.724638,"186,250,396,414,718,142,205,130,135,144,"
21:57.3,AdaBoost,Consumer Discretionary,2007,8,33.846154,27.868852,24.637681,28.813559,"238,752,262,458,531,465,130,135,142,175,"
22:02.4,AdaBoost,Consumer Discretionary,2007,9,51.538462,44.827586,36.111111,45.614035,"175,211,443,479,542,37,130,142,171,186,"
22:07.2,AdaBoost,Consumer Discretionary,2007,10,42.307692,43.939394,45.3125,43.283582,"225,276,345,458,531,543,771,130,135,142,"
22:12.3,AdaBoost,Consumer Discretionary,2007,11,43.846154,40.298507,42.857143,45,"106,358,508,693,647,130,135,171,175,204,"
22:17.2,AdaBoost,Consumer Discretionary,2007,12,65.384615,63.076923,63.076923,66.129032,"106,211,443,448,703,785,437,806,135,142,"
22:21.9,AdaBoost,Consumer Discretionary,2008,1,45.384615,42.1875,40.909091,44.262295,"339,106,208,358,130,135,142,171,175,204,"
22:26.8,AdaBoost,Consumer Discretionary,2008,2,49.230769,44.615385,44.615385,49.152542,"186,187,244,542,785,853,285,106,135,142,"
22:31.7,AdaBoost,Consumer Discretionary,2008,3,57.692308,56.521739,63.934426,60.9375,"106,186,201,502,605,130,135,142,175,204,"
22:36.5,AdaBoost,Consumer Discretionary,2008,4,45.384615,46.875,45.454545,44.776119,"637,393,443,542,752,52,688,777,106,130,"
22:41.3,AdaBoost,Consumer Discretionary,2008,5,49.230769,51.515152,53.125,50,"262,520,554,645,847,353,458,85,436,130,"
22:46.3,AdaBoost,Consumer Discretionary,2008,6,48.461538,46.428571,35.135135,41.269841,"262,520,553,718,135,142,175,186,201,208,"
22:51.1,AdaBoost,Consumer Discretionary,2008,7,60.305344,63.333333,53.521127,55.882353,"106,130,452,605,502,852,135,142,171,175,"
22:55.9,AdaBoost,Consumer Discretionary,2008,8,55.725191,59.459459,77.192982,61.111111,"132,142,186,353,508,645,56,130,135,171,"
23:00.5,AdaBoost,Consumer Discretionary,2008,9,37.40458,42.424242,43.076923,38.888889,"201,206,353,437,554,605,615,645,72,847,"
23:05.8,AdaBoost,Consumer Discretionary,2008,10,35.877863,39.0625,37.313433,35.714286,"106,170,244,479,502,521,542,645,72,724,"
23:10.6,AdaBoost,Consumer Discretionary,2008,11,50.757576,47.368421,36,43.548387,"170,186,265,353,379,486,531,542,605,85,"
23:15.3,AdaBoost,Consumer Discretionary,2008,12,44.69697,47.058824,50,46.376812,"387,437,458,486,508,542,731,171,142,170,"
23:20.1,AdaBoost,Consumer Discretionary,2009,1,48.484848,48.484848,48.484848,48.484848,"437,479,605,343,204,142,170,171,175,186,"
23:29.7,AdaBoost,Consumer Discretionary,2009,2,57.575758,59.701493,61.538462,57.971014,"142,265,387,479,682,806,880,464,106,171,"
23:34.4,AdaBoost,Consumer Discretionary,2009,3,65.151515,67.213115,57.746479,61.19403,"339,458,464,712,852,393,170,192,201,204,"
23:39.6,AdaBoost,Consumer Discretionary,2009,4,50.757576,53.333333,44.444444,46.376812,"328,682,756,847,649,208,250,106,135,142,"
23:44.5,AdaBoost,Consumer Discretionary,2009,5,37.40458,40.983607,35.714286,35.211268,"201,225,266,458,576,852,649,120,135,142,"
23:49.2,AdaBoost,Consumer Discretionary,2009,6,56.48855,58.730159,54.411765,54.411765,"142,328,464,531,724,85,806,82,106,135,"
23:54.3,AdaBoost,Consumer Discretionary,2009,7,55.30303,55,45.833333,50.769231,"201,543,673,785,133,170,171,187,192,204,"
24:00.4,AdaBoost,Consumer Discretionary,2009,8,54.545455,56.451613,50,51.470588,"186,285,343,358,616,858,217,106,120,130,"
24:06.5,AdaBoost,Consumer Discretionary,2009,9,46.969697,48.529412,51.5625,48.529412,"142,276,458,501,605,610,712,657,85,106,"
24:11.4,AdaBoost,Consumer Discretionary,2009,10,50,48.387097,42.857143,46.875,"212,135,142,170,171,175,187,192,201,206,"
24:16.5,AdaBoost,Consumer Discretionary,2009,11,56.48855,61.290323,55.072464,53.521127,"135,206,379,554,637,682,785,132,225,657,"
24:22.2,AdaBoost,Consumer Discretionary,2009,12,53.787879,52.542373,42.465753,48.4375,"262,282,553,587,486,726,806,120,128,130,"
24:28.1,AdaBoost,Consumer Discretionary,2010,1,57.575758,63.076923,61.19403,56.164384,"106,128,135,379,452,465,497,610,682,858,"
24:33.0,AdaBoost,Consumer Discretionary,2010,2,51.515152,51.612903,45.714286,48.484848,"133,436,448,566,542,120,128,135,144,171,"
24:38.2,AdaBoost,Consumer Discretionary,2010,3,48.484848,50.847458,41.09589,43.478261,"171,265,345,479,217,554,697,364,702,853,"
24:43.2,AdaBoost,Consumer Discretionary,2010,4,41.666667,42.666667,56.140351,48.484848,"142,144,508,731,858,85,282,339,130,135,"
24:48.1,AdaBoost,Consumer Discretionary,2010,5,37.121212,32.8125,30.882353,34.42623,"142,257,343,525,543,576,645,880,756,853,"
24:53.2,AdaBoost,Consumer Discretionary,2010,6,53.787879,57.8125,54.411765,52.112676,"142,486,525,542,645,697,458,364,128,130,"
24:58.8,AdaBoost,Consumer Discretionary,2010,7,35.606061,33.870968,30,32.307692,"142,205,262,379,542,553,615,732,847,396,"
25:04.3,AdaBoost,Consumer Discretionary,2010,8,61.363636,65,54.166667,56.521739,"414,501,525,576,58,288,208,756,130,142,"
25:09.8,AdaBoost,Consumer Discretionary,2010,9,35.606061,34.328358,35.384615,35.9375,"144,186,206,434,543,615,809,287,339,208,"
25:14.7,AdaBoost,Consumer Discretionary,2010,10,61.654135,62.121212,61.19403,61.19403,"205,211,262,276,414,645,724,120,130,142,"
25:19.9,AdaBoost,Consumer Discretionary,2010,11,54.135338,55.172414,42.666667,47.761194,"144,170,615,693,703,142,853,130,171,192,"
25:24.9,AdaBoost,Consumer Discretionary,2010,12,55.639098,59.322034,47.297297,50,"479,542,615,693,858,647,704,120,130,142,"
25:30.4,AdaBoost,Consumer Discretionary,2011,1,58.208955,56.060606,54.411765,57.8125,"205,262,282,525,542,204,704,120,142,144,"
25:35.7,AdaBoost,Consumer Discretionary,2011,2,50.746269,47.619048,42.253521,47.619048,"285,170,225,353,58,645,120,171,175,199,"
25:40.6,AdaBoost,Consumer Discretionary,2011,3,47.761194,50,43.055556,44.285714,"199,262,387,616,649,724,287,806,130,142,"
25:45.6,AdaBoost,Consumer Discretionary,2011,4,46.268657,44.444444,39.43662,43.076923,"211,434,645,809,130,170,171,175,187,192,"
25:50.5,AdaBoost,Consumer Discretionary,2011,5,48.507463,48.484848,47.058824,47.761194,"225,244,276,285,97,217,128,130,170,171,"
25:55.5,AdaBoost,Consumer Discretionary,2011,6,50,49.230769,46.376812,48.484848,"225,434,521,554,364,128,130,142,170,171,"
26:01.0,AdaBoost,Consumer Discretionary,2011,7,41.791045,42.857143,38.028169,39.130435,"187,201,276,479,542,576,605,607,645,892,"
26:05.9,AdaBoost,Consumer Discretionary,2011,8,42.222222,41.538462,38.571429,40.298507,"186,615,806,85,353,437,72,120,128,130,"
